session_id,user_id,assessment_type_id,started_at,completed_at,session_status,difficulty_level,device_type,consent_id
SES00033165,USR006423,AT001,2026-09-13T06:59:00,2026-09-13T06:59:40,completed,2,mobile,CON00020821
SES00033166,USR006424,AT002,2025-11-17T05:53:00,2025-11-17T05:53:59,completed,4,mobile,CON00020824
SES00033167,USR006424,AT004,2025-11-25T03:53:00,2025-11-25T03:54:22,completed,3,desktop,CON00020824
SES00033168,USR006424,AT005,2025-12-17T11:47:00,2025-12-17T11:48:02,completed,2,mobile,CON00020824
SES00033169,USR006424,AT001,2025-12-19T05:31:00,2025-12-19T05:32:10,completed,4,mobile,CON00020824
SES00033170,USR006424,AT005,2026-01-30T10:23:00,2026-01-30T10:23:46,completed,4,mobile,CON00020824
SES00033171,USR006424,AT003,2026-02-21T05:32:00,,abandoned,3,mobile,CON00020824
SES00033172,USR006424,AT003,2026-04-04T03:11:00,2026-04-04T03:12:11,completed,3,mobile,CON00020824
SES00033173,USR006424,AT005,2026-04-16T05:11:00,2026-04-16T05:11:58,completed,2,mobile,CON00020824
SES00033174,USR006424,AT003,2026-05-04T05:46:00,2026-05-04T05:46:45,completed,1,desktop,CON00020824
SES00033175,USR006425,AT002,2025-12-23T10:31:00,2025-12-23T10:31:42,completed,3,mobile,CON00020827
SES00033176,USR006425,AT002,2025-12-27T19:17:00,2025-12-27T19:18:32,completed,4,desktop,CON00020827
SES00033177,USR006425,AT003,2026-05-25T18:20:00,2026-05-25T18:20:52,completed,1,desktop,CON00020827
SES00033178,USR006425,AT005,2026-07-12T21:41:00,2026-07-12T21:41:46,completed,4,mobile,CON00020827
SES00033179,USR006425,AT003,2026-08-14T13:42:00,2026-08-14T13:42:53,completed,1,mobile,CON00020827
SES00033180,USR006425,AT001,2026-09-08T11:59:00,,interrupted,4,desktop,CON00020827
SES00033181,USR006426,AT002,2026-03-31T06:31:00,2026-03-31T06:31:33,completed,4,mobile,CON00020831
SES00033182,USR006426,AT005,2026-07-01T14:47:00,2026-07-01T14:47:52,completed,4,mobile,CON00020831
SES00033183,USR006426,AT002,2026-07-27T12:11:00,2026-07-27T12:12:25,completed,4,mobile,CON00020831
SES00033184,USR006426,AT004,2026-08-09T14:13:00,2026-08-09T14:14:25,completed,2,mobile,CON00020831
SES00033185,USR006427,AT001,2025-10-01T06:32:00,2025-10-01T06:32:58,completed,2,mobile,CON00020835
SES00033186,USR006427,AT002,2025-10-29T03:32:00,2025-10-29T03:32:59,completed,3,mobile,CON00020835
SES00033187,USR006427,AT002,2025-11-07T13:31:00,2025-11-07T13:31:44,completed,2,desktop,CON00020835
SES00033188,USR006427,AT001,2025-12-22T05:34:00,2025-12-22T05:34:59,completed,2,mobile,CON00020835
SES00033189,USR006427,AT002,2026-02-08T04:17:00,,abandoned,3,mobile,CON00020835
SES00033190,USR006427,AT004,2026-03-01T05:36:00,2026-03-01T05:36:50,completed,3,mobile,CON00020835
SES00033191,USR006427,AT001,2026-03-03T14:00:00,2026-03-03T14:00:34,completed,4,tablet,CON00020835
SES00033192,USR006427,AT004,2026-08-27T09:01:00,2026-08-27T09:02:09,completed,4,desktop,CON00020835
SES00033193,USR006428,AT003,2025-11-04T09:24:00,2025-11-04T09:25:04,completed,4,tablet,CON00020838
SES00033194,USR006428,AT004,2025-11-09T06:11:00,2025-11-09T06:11:53,completed,4,mobile,CON00020838
SES00033195,USR006428,AT003,2025-11-29T00:19:00,,abandoned,1,mobile,CON00020838
SES00033196,USR006428,AT004,2026-02-07T01:48:00,2026-02-07T01:49:03,completed,1,desktop,CON00020838
SES00033197,USR006428,AT002,2026-05-28T00:08:00,2026-05-28T00:09:15,completed,1,tablet,CON00020838
SES00033198,USR006429,AT003,2026-02-15T07:51:00,,abandoned,4,desktop,CON00020841
SES00033199,USR006429,AT004,2026-05-01T09:57:00,2026-05-01T09:57:57,completed,2,mobile,CON00020841
SES00033200,USR006429,AT004,2026-06-03T04:50:00,2026-06-03T04:51:06,completed,1,mobile,CON00020841
SES00033201,USR006429,AT005,2026-06-15T05:02:00,2026-06-15T05:03:04,completed,3,mobile,CON00020841
SES00033202,USR006429,AT001,2026-06-17T03:50:00,2026-06-17T03:51:14,completed,4,desktop,CON00020841
SES00033203,USR006429,AT001,2026-07-02T01:25:00,2026-07-02T01:25:57,completed,4,desktop,CON00020841
SES00033204,USR006429,AT004,2026-07-29T09:49:00,2026-07-29T09:49:51,completed,3,mobile,CON00020841
SES00033205,USR006429,AT001,2026-08-20T12:01:00,,abandoned,3,mobile,CON00020841
SES00033206,USR006430,AT001,2025-12-23T08:01:00,2025-12-23T08:02:01,completed,4,mobile,CON00020845
SES00033207,USR006430,AT005,2026-01-17T07:28:00,2026-01-17T07:28:46,completed,3,mobile,CON00020845
SES00033208,USR006430,AT001,2026-01-21T09:34:00,2026-01-21T09:34:54,completed,4,desktop,CON00020845
SES00033209,USR006430,AT002,2026-02-08T08:42:00,2026-02-08T08:42:59,completed,2,mobile,CON00020845
SES00033210,USR006430,AT001,2026-05-16T12:33:00,2026-05-16T12:34:23,completed,1,mobile,CON00020845
SES00033211,USR006430,AT004,2026-08-11T15:33:00,2026-08-11T15:33:47,completed,1,mobile,CON00020845
SES00033212,USR006430,AT005,2026-08-30T15:40:00,2026-08-30T15:41:04,completed,4,mobile,CON00020845
SES00033213,USR006432,AT001,2025-12-07T15:06:00,2025-12-07T15:07:01,completed,3,mobile,CON00020851
SES00033214,USR006432,AT005,2025-12-08T17:23:00,2025-12-08T17:23:51,completed,2,mobile,CON00020851
SES00033215,USR006432,AT005,2026-04-16T01:16:00,2026-04-16T01:16:49,completed,1,mobile,CON00020851
SES00033216,USR006432,AT003,2026-05-26T18:16:00,2026-05-26T18:16:49,completed,1,mobile,CON00020851
SES00033217,USR006432,AT005,2026-07-30T23:51:00,2026-07-30T23:52:13,completed,2,mobile,CON00020851
SES00033218,USR006432,AT003,2026-08-11T15:17:00,2026-08-11T15:17:46,completed,2,tablet,CON00020851
SES00033219,USR006432,AT004,2026-08-20T17:54:00,2026-08-20T17:55:13,completed,1,mobile,CON00020851
SES00033220,USR006433,AT004,2025-11-04T15:00:00,2025-11-04T15:00:35,completed,1,mobile,CON00020854
SES00033221,USR006433,AT001,2025-11-20T17:05:00,2025-11-20T17:05:41,completed,1,tablet,CON00020854
SES00033222,USR006433,AT005,2025-12-09T15:55:00,2025-12-09T15:55:40,completed,3,mobile,CON00020854
SES00033223,USR006433,AT004,2026-01-29T19:31:00,2026-01-29T19:31:58,completed,4,desktop,CON00020854
SES00033224,USR006433,AT005,2026-02-23T15:02:00,2026-02-23T15:03:33,completed,1,mobile,CON00020854
SES00033225,USR006433,AT003,2026-04-14T09:25:00,2026-04-14T09:25:55,completed,1,mobile,CON00020854
SES00033226,USR006433,AT003,2026-04-17T19:32:00,2026-04-17T19:33:16,completed,2,tablet,CON00020854
SES00033227,USR006433,AT001,2026-05-01T15:20:00,,abandoned,3,desktop,CON00020854
SES00033228,USR006433,AT003,2026-06-10T17:05:00,2026-06-10T17:06:02,completed,2,mobile,CON00020854
SES00033229,USR006434,AT002,2025-10-17T21:27:00,2025-10-17T21:28:19,completed,1,mobile,CON00020857
SES00033230,USR006434,AT004,2025-12-28T16:27:00,,interrupted,3,mobile,CON00020857
SES00033231,USR006434,AT004,2026-02-18T22:12:00,2026-02-18T22:13:08,completed,4,mobile,CON00020857
SES00033232,USR006434,AT003,2026-03-25T15:29:00,2026-03-25T15:29:48,completed,1,mobile,CON00020857
SES00033233,USR006434,AT002,2026-03-28T19:23:00,2026-03-28T19:24:04,completed,1,desktop,CON00020857
SES00033234,USR006434,AT004,2026-04-14T00:34:00,2026-04-14T00:35:02,completed,2,mobile,CON00020857
SES00033235,USR006434,AT002,2026-07-10T12:13:00,2026-07-10T12:14:18,completed,1,mobile,CON00020857
SES00033236,USR006434,AT004,2026-07-27T21:59:00,,abandoned,4,desktop,CON00020857
SES00033237,USR006435,AT003,2026-04-15T16:30:00,2026-04-15T16:31:01,completed,1,mobile,CON00020860
SES00033238,USR006435,AT004,2026-05-03T21:57:00,2026-05-03T21:57:39,completed,1,mobile,CON00020860
SES00033239,USR006435,AT005,2026-05-12T22:05:00,2026-05-12T22:05:35,completed,3,mobile,CON00020860
SES00033240,USR006435,AT004,2026-05-15T17:07:00,2026-05-15T17:07:51,completed,2,mobile,CON00020860
SES00033241,USR006435,AT002,2026-06-04T21:21:00,2026-06-04T21:22:04,completed,3,mobile,CON00020860
SES00033242,USR006435,AT001,2026-06-30T23:49:00,2026-06-30T23:50:05,completed,4,mobile,CON00020860
SES00033243,USR006435,AT001,2026-07-21T17:26:00,2026-07-21T17:27:30,completed,3,mobile,CON00020860
SES00033244,USR006435,AT003,2026-07-25T18:39:00,2026-07-25T18:40:03,completed,2,mobile,CON00020860
SES00033245,USR006435,AT002,2026-08-03T19:03:00,2026-08-03T19:04:10,completed,3,mobile,CON00020860
SES00033246,USR006436,AT002,2026-03-26T14:18:00,2026-03-26T14:19:09,completed,3,mobile,CON00020863
SES00033247,USR006436,AT004,2026-04-02T21:39:00,2026-04-02T21:40:03,completed,3,mobile,CON00020863
SES00033248,USR006436,AT005,2026-05-09T14:22:00,2026-05-09T14:23:23,completed,4,mobile,CON00020863
SES00033249,USR006436,AT004,2026-05-28T16:52:00,,abandoned,2,mobile,CON00020863
SES00033250,USR006436,AT004,2026-05-29T10:00:00,2026-05-29T10:01:05,completed,4,tablet,CON00020863
SES00033251,USR006436,AT004,2026-06-08T11:01:00,2026-06-08T11:02:02,completed,2,tablet,CON00020863
SES00033252,USR006436,AT004,2026-08-01T16:39:00,2026-08-01T16:40:24,completed,3,mobile,CON00020863
SES00033253,USR006436,AT003,2026-08-29T16:25:00,2026-08-29T16:25:48,completed,3,mobile,CON00020863
SES00033254,USR006437,AT005,2026-03-05T22:54:00,2026-03-05T22:54:58,completed,1,mobile,CON00020866
SES00033255,USR006437,AT004,2026-06-22T20:47:00,2026-06-22T20:48:02,completed,3,desktop,CON00020866
SES00033256,USR006437,AT003,2026-08-02T01:40:00,2026-08-02T01:40:56,completed,1,desktop,CON00020866
SES00033257,USR006437,AT004,2026-09-10T04:54:00,2026-09-10T04:54:42,completed,2,tablet,CON00020866
SES00033258,USR006438,AT002,2025-11-13T14:38:00,2025-11-13T14:39:09,completed,2,tablet,CON00020869
SES00033259,USR006438,AT001,2025-12-03T14:08:00,2025-12-03T14:09:05,completed,4,mobile,CON00020869
SES00033260,USR006438,AT003,2026-02-02T18:35:00,2026-02-02T18:35:46,completed,1,tablet,CON00020869
SES00033261,USR006438,AT001,2026-06-22T12:09:00,,interrupted,1,mobile,CON00020869
SES00033262,USR006438,AT001,2026-07-30T11:46:00,2026-07-30T11:47:31,completed,2,tablet,CON00020869
SES00033263,USR006439,AT004,2026-02-19T10:48:00,2026-02-19T10:48:59,completed,1,mobile,CON00020872
SES00033264,USR006439,AT003,2026-03-16T13:11:00,2026-03-16T13:12:19,completed,1,desktop,CON00020872
SES00033265,USR006439,AT003,2026-03-31T21:40:00,2026-03-31T21:41:05,completed,3,mobile,CON00020872
SES00033266,USR006439,AT005,2026-04-04T19:16:00,2026-04-04T19:16:49,completed,4,desktop,CON00020872
SES00033267,USR006439,AT004,2026-04-19T17:40:00,2026-04-19T17:41:19,completed,4,mobile,CON00020872
SES00033268,USR006439,AT004,2026-06-28T10:43:00,,interrupted,4,mobile,CON00020872
SES00033269,USR006439,AT001,2026-07-27T20:10:00,2026-07-27T20:11:02,completed,1,mobile,CON00020872
SES00033270,USR006439,AT005,2026-08-11T15:46:00,2026-08-11T15:47:27,completed,3,mobile,CON00020872
SES00033271,USR006440,AT004,2026-01-02T23:15:00,2026-01-02T23:15:50,completed,4,mobile,CON00020875
SES00033272,USR006440,AT005,2026-01-16T03:10:00,,abandoned,2,mobile,CON00020875
SES00033273,USR006440,AT004,2026-01-28T10:36:00,2026-01-28T10:36:43,completed,3,desktop,CON00020875
SES00033274,USR006440,AT005,2026-04-23T07:07:00,2026-04-23T07:07:50,completed,4,mobile,CON00020875
SES00033275,USR006441,AT003,2025-12-05T03:53:00,,abandoned,4,mobile,CON00020878
SES00033276,USR006441,AT005,2025-12-05T23:56:00,2025-12-05T23:57:21,completed,2,mobile,CON00020878
SES00033277,USR006441,AT002,2026-01-01T00:13:00,2026-01-01T00:13:58,completed,2,mobile,CON00020878
SES00033278,USR006441,AT005,2026-01-04T23:47:00,2026-01-04T23:48:23,completed,1,desktop,CON00020878
SES00033279,USR006441,AT004,2026-03-12T20:36:00,2026-03-12T20:36:52,completed,1,mobile,CON00020878
SES00033280,USR006441,AT003,2026-05-04T20:30:00,,interrupted,2,mobile,CON00020878
SES00033281,USR006441,AT002,2026-05-28T01:45:00,2026-05-28T01:46:08,completed,4,tablet,CON00020878
SES00033282,USR006441,AT002,2026-08-08T07:40:00,2026-08-08T07:40:58,completed,2,mobile,CON00020878
SES00033283,USR006441,AT004,2026-09-07T02:59:00,2026-09-07T02:59:45,completed,1,desktop,CON00020878
SES00033284,USR006442,AT001,2025-11-05T14:21:00,2025-11-05T14:22:20,completed,4,mobile,CON00020882
SES00033285,USR006442,AT004,2025-11-20T12:52:00,2025-11-20T12:53:00,completed,2,mobile,CON00020882
SES00033286,USR006442,AT005,2026-01-21T20:20:00,2026-01-21T20:21:09,completed,3,mobile,CON00020882
SES00033287,USR006442,AT003,2026-02-21T09:37:00,,abandoned,2,mobile,CON00020882
SES00033288,USR006444,AT004,2026-02-19T15:05:00,2026-02-19T15:05:57,completed,1,desktop,CON00020887
SES00033289,USR006444,AT005,2026-05-10T16:47:00,2026-05-10T16:47:38,completed,2,mobile,CON00020887
SES00033290,USR006444,AT002,2026-05-27T17:24:00,2026-05-27T17:25:12,completed,3,desktop,CON00020887
SES00033291,USR006444,AT004,2026-06-17T14:12:00,2026-06-17T14:13:05,completed,4,mobile,CON00020887
SES00033292,USR006444,AT005,2026-06-23T16:58:00,2026-06-23T16:58:42,completed,2,mobile,CON00020887
SES00033293,USR006444,AT003,2026-06-29T14:12:00,2026-06-29T14:13:34,completed,1,mobile,CON00020887
SES00033294,USR006446,AT005,2026-02-28T06:23:00,2026-02-28T06:23:41,completed,1,mobile,CON00020895
SES00033295,USR006446,AT001,2026-03-02T06:55:00,2026-03-02T06:55:49,completed,2,mobile,CON00020895
SES00033296,USR006446,AT001,2026-03-20T23:20:00,2026-03-20T23:21:01,completed,3,mobile,CON00020895
SES00033297,USR006446,AT005,2026-04-23T08:22:00,2026-04-23T08:22:42,completed,4,mobile,CON00020895
SES00033298,USR006446,AT004,2026-05-10T22:56:00,2026-05-10T22:56:56,completed,3,mobile,CON00020895
SES00033299,USR006446,AT001,2026-06-11T00:40:00,2026-06-11T00:40:44,completed,4,mobile,CON00020895
SES00033300,USR006446,AT001,2026-07-02T02:52:00,,interrupted,4,mobile,CON00020895
SES00033301,USR006446,AT001,2026-07-03T09:38:00,2026-07-03T09:39:00,completed,4,mobile,CON00020895
SES00033302,USR006447,AT003,2025-09-22T23:51:00,2025-09-22T23:51:44,completed,2,mobile,CON00020899
SES00033303,USR006447,AT003,2025-11-03T12:46:00,2025-11-03T12:46:56,completed,4,mobile,CON00020899
SES00033304,USR006447,AT002,2025-12-26T20:22:00,2025-12-26T20:23:23,completed,1,mobile,CON00020899
SES00033305,USR006447,AT004,2026-03-03T13:26:00,2026-03-03T13:27:03,completed,3,mobile,CON00020899
SES00033306,USR006447,AT001,2026-03-09T23:46:00,2026-03-09T23:46:47,completed,3,desktop,CON00020899
SES00033307,USR006447,AT005,2026-03-23T23:13:00,2026-03-23T23:14:22,completed,3,desktop,CON00020899
SES00033308,USR006447,AT002,2026-05-01T14:56:00,2026-05-01T14:56:52,completed,2,mobile,CON00020899
SES00033309,USR006447,AT001,2026-05-05T11:16:00,,abandoned,3,mobile,CON00020899
SES00033310,USR006450,AT003,2026-01-27T01:44:00,2026-01-27T01:45:12,completed,1,desktop,CON00020907
SES00033311,USR006450,AT002,2026-03-09T19:22:00,2026-03-09T19:22:46,completed,4,mobile,CON00020907
SES00033312,USR006450,AT002,2026-05-04T23:30:00,2026-05-04T23:30:34,completed,3,mobile,CON00020907
SES00033313,USR006450,AT002,2026-05-06T18:46:00,2026-05-06T18:47:06,completed,4,mobile,CON00020907
SES00033314,USR006450,AT001,2026-07-06T18:04:00,,interrupted,2,mobile,CON00020907
SES00033315,USR006450,AT001,2026-08-31T21:56:00,,abandoned,1,mobile,CON00020907
SES00033316,USR006451,AT005,2025-12-29T16:05:00,2025-12-29T16:05:55,completed,4,mobile,CON00020910
SES00033317,USR006451,AT005,2026-04-28T09:30:00,2026-04-28T09:30:55,completed,2,mobile,CON00020910
SES00033318,USR006451,AT002,2026-06-28T14:12:00,2026-06-28T14:13:18,completed,1,desktop,CON00020910
SES00033319,USR006451,AT004,2026-07-20T09:00:00,2026-07-20T09:01:28,completed,1,mobile,CON00020910
SES00033320,USR006451,AT002,2026-07-21T14:03:00,2026-07-21T14:03:59,completed,1,mobile,CON00020910
SES00033321,USR006451,AT001,2026-08-06T06:17:00,2026-08-06T06:18:19,completed,3,mobile,CON00020910
SES00033322,USR006452,AT002,2026-02-25T06:03:00,2026-02-25T06:03:54,completed,1,mobile,CON00020913
SES00033323,USR006452,AT004,2026-03-14T22:29:00,2026-03-14T22:30:23,completed,2,mobile,CON00020913
SES00033324,USR006452,AT002,2026-03-23T02:03:00,2026-03-23T02:03:55,completed,1,tablet,CON00020913
SES00033325,USR006452,AT002,2026-07-05T06:14:00,2026-07-05T06:14:41,completed,3,mobile,CON00020913
SES00033326,USR006454,AT001,2025-12-20T06:19:00,2025-12-20T06:20:14,completed,2,mobile,CON00020919
SES00033327,USR006454,AT005,2026-01-08T15:14:00,2026-01-08T15:15:13,completed,3,mobile,CON00020919
SES00033328,USR006454,AT004,2026-04-05T15:11:00,2026-04-05T15:11:58,completed,1,mobile,CON00020919
SES00033329,USR006454,AT005,2026-04-11T14:38:00,2026-04-11T14:38:54,completed,3,desktop,CON00020919
SES00033330,USR006455,AT003,2026-02-21T21:39:00,,abandoned,1,desktop,CON00020922
SES00033331,USR006455,AT002,2026-03-30T21:12:00,2026-03-30T21:12:45,completed,3,mobile,CON00020922
SES00033332,USR006455,AT001,2026-05-11T18:51:00,2026-05-11T18:52:14,completed,2,mobile,CON00020922
SES00033333,USR006455,AT005,2026-06-22T21:52:00,2026-06-22T21:52:38,completed,3,mobile,CON00020922
SES00033334,USR006455,AT004,2026-07-13T12:51:00,,abandoned,3,mobile,CON00020922
SES00033335,USR006455,AT004,2026-08-19T13:33:00,2026-08-19T13:34:39,completed,2,tablet,CON00020922
SES00033336,USR006455,AT005,2026-08-29T21:05:00,2026-08-29T21:05:31,completed,1,mobile,CON00020922
SES00033337,USR006456,AT001,2025-10-26T11:44:00,,abandoned,1,desktop,CON00020926
SES00033338,USR006456,AT002,2025-10-29T11:00:00,2025-10-29T11:00:35,completed,3,mobile,CON00020926
SES00033339,USR006456,AT001,2025-11-12T09:35:00,2025-11-12T09:36:02,completed,3,tablet,CON00020926
SES00033340,USR006456,AT004,2026-01-30T12:46:00,,abandoned,2,desktop,CON00020926
SES00033341,USR006456,AT005,2026-02-10T14:00:00,2026-02-10T14:00:49,completed,1,mobile,CON00020926
SES00033342,USR006456,AT004,2026-04-25T06:50:00,2026-04-25T06:50:58,completed,3,mobile,CON00020926
SES00033343,USR006457,AT005,2025-10-24T10:37:00,2025-10-24T10:38:11,completed,1,mobile,CON00020930
SES00033344,USR006457,AT001,2025-10-28T05:43:00,2025-10-28T05:43:39,completed,1,mobile,CON00020930
SES00033345,USR006457,AT002,2026-01-02T22:26:00,2026-01-02T22:26:33,completed,3,mobile,CON00020930
SES00033346,USR006457,AT003,2026-04-14T07:07:00,2026-04-14T07:07:50,completed,2,mobile,CON00020930
SES00033347,USR006457,AT001,2026-09-06T06:20:00,2026-09-06T06:20:48,completed,3,mobile,CON00020930
SES00033348,USR006458,AT003,2026-03-25T07:24:00,2026-03-25T07:24:34,completed,2,desktop,CON00020933
SES00033349,USR006458,AT003,2026-05-30T07:01:00,2026-05-30T07:02:26,completed,1,mobile,CON00020933
SES00033350,USR006458,AT002,2026-05-31T00:01:00,2026-05-31T00:02:06,completed,4,mobile,CON00020933
SES00033351,USR006458,AT002,2026-08-26T02:35:00,2026-08-26T02:35:43,completed,1,desktop,CON00020933
SES00033352,USR006459,AT002,2026-03-11T04:16:00,2026-03-11T04:16:47,completed,3,mobile,CON00020936
SES00033353,USR006459,AT005,2026-04-04T23:19:00,2026-04-04T23:19:45,completed,3,tablet,CON00020936
SES00033354,USR006459,AT005,2026-04-10T23:12:00,2026-04-10T23:13:18,completed,1,desktop,CON00020936
SES00033355,USR006459,AT002,2026-04-12T03:38:00,2026-04-12T03:39:20,completed,4,tablet,CON00020936
SES00033356,USR006459,AT003,2026-04-13T06:43:00,2026-04-13T06:44:07,completed,1,desktop,CON00020936
SES00033357,USR006459,AT005,2026-04-21T18:28:00,2026-04-21T18:28:57,completed,4,mobile,CON00020936
SES00033358,USR006459,AT003,2026-06-12T05:46:00,2026-06-12T05:47:03,completed,3,mobile,CON00020936
SES00033359,USR006459,AT003,2026-07-30T03:05:00,2026-07-30T03:05:56,completed,3,mobile,CON00020936
SES00033360,USR006459,AT005,2026-08-10T01:50:00,2026-08-10T01:50:42,completed,2,mobile,CON00020936
SES00033361,USR006460,AT004,2026-02-10T19:33:00,2026-02-10T19:33:45,completed,1,mobile,CON00020940
SES00033362,USR006460,AT002,2026-03-07T22:08:00,2026-03-07T22:08:42,completed,3,desktop,CON00020940
SES00033363,USR006460,AT001,2026-03-25T03:20:00,2026-03-25T03:20:48,completed,2,desktop,CON00020940
SES00033364,USR006460,AT003,2026-04-25T03:31:00,2026-04-25T03:32:08,completed,1,mobile,CON00020940
SES00033365,USR006460,AT003,2026-08-08T19:34:00,2026-08-08T19:35:11,completed,4,tablet,CON00020940
SES00033366,USR006461,AT005,2025-09-30T16:34:00,2025-09-30T16:35:01,completed,4,desktop,CON00020943
SES00033367,USR006461,AT001,2025-11-07T17:46:00,2025-11-07T17:47:13,completed,4,tablet,CON00020943
SES00033368,USR006461,AT003,2025-11-26T15:10:00,2025-11-26T15:10:58,completed,4,mobile,CON00020943
SES00033369,USR006461,AT005,2026-01-17T10:45:00,2026-01-17T10:45:53,completed,3,mobile,CON00020943
SES00033370,USR006461,AT004,2026-02-01T17:21:00,,abandoned,3,mobile,CON00020943
SES00033371,USR006461,AT005,2026-03-02T11:32:00,2026-03-02T11:33:10,completed,3,desktop,CON00020943
SES00033372,USR006461,AT005,2026-04-10T10:41:00,2026-04-10T10:41:43,completed,4,mobile,CON00020943
SES00033373,USR006461,AT004,2026-06-19T17:56:00,,abandoned,3,mobile,CON00020943
SES00033374,USR006461,AT004,2026-06-24T13:14:00,2026-06-24T13:15:16,completed,1,mobile,CON00020943
SES00033375,USR006462,AT003,2026-02-01T15:55:00,2026-02-01T15:56:17,completed,4,tablet,CON00020946
