enrollment_id,user_id,product_code,enrollment_status,enrolled_at,discontinued_at
ENR00006245,USR005189,HEALTH_RESERVE,active,2026-01-13T09:00:00,
ENR00006246,USR005190,MINDGUARD,active,2025-11-09T22:00:00,
ENR00006247,USR005191,MINDGUARD,active,2025-10-02T20:00:00,
ENR00006248,USR005192,HEALTH_RESERVE,active,2025-11-16T00:00:00,
ENR00006249,USR005193,MINDGUARD,active,2025-11-23T06:00:00,
ENR00006250,USR005194,MINDGUARD,active,2025-12-12T00:00:00,
ENR00006251,USR005195,MINDGUARD,active,2026-02-07T18:00:00,
ENR00006252,USR005196,MINDGUARD,active,2025-10-13T18:00:00,
ENR00006253,USR005197,MINDGUARD,active,2025-12-18T04:00:00,
ENR00006254,USR005198,MINDGUARD,active,2025-09-25T23:00:00,
ENR00006255,USR005199,MINDGUARD,active,2025-09-24T08:00:00,
ENR00006256,USR005200,MINDGUARD,active,2025-12-20T16:00:00,
ENR00006257,USR005201,MINDGUARD,active,2025-10-10T10:00:00,
ENR00006258,USR005202,MINDGUARD,active,2026-01-01T09:00:00,
ENR00006259,USR005203,MINDGUARD,active,2026-02-13T02:00:00,
ENR00006260,USR005204,HEALTH_RESERVE,active,2025-12-15T07:00:00,
ENR00006261,USR005205,MINDGUARD,active,2025-12-24T17:00:00,
ENR00006262,USR005206,HEALTH_RESERVE,active,2025-12-26T08:00:00,
ENR00006263,USR005207,HEALTH_RESERVE,active,2025-10-26T19:00:00,
ENR00006264,USR005208,HEALTH_RESERVE,active,2026-02-03T10:00:00,
ENR00006265,USR005209,MINDGUARD,active,2025-12-15T00:00:00,
ENR00006266,USR005210,MINDGUARD,active,2026-02-14T03:00:00,
ENR00006267,USR005210,HEALTH_RESERVE,active,2026-02-12T07:00:00,
ENR00006268,USR005211,MINDGUARD,active,2025-10-06T01:00:00,
ENR00006269,USR005212,MINDGUARD,active,2025-12-07T10:00:00,
ENR00006270,USR005213,MINDGUARD,active,2026-01-27T14:00:00,
ENR00006271,USR005214,MINDGUARD,active,2025-11-19T22:00:00,
ENR00006272,USR005215,MINDGUARD,active,2025-10-27T09:00:00,
ENR00006273,USR005216,MINDGUARD,active,2026-01-11T10:00:00,
ENR00006274,USR005217,MINDGUARD,active,2026-01-10T00:00:00,
ENR00006275,USR005218,MINDGUARD,active,2025-11-03T23:00:00,
ENR00006276,USR005219,MINDGUARD,active,2026-01-07T00:00:00,
ENR00006277,USR005220,MINDGUARD,active,2026-01-24T13:00:00,
ENR00006278,USR005221,MINDGUARD,active,2025-11-24T10:00:00,
ENR00006279,USR005221,HEALTH_RESERVE,active,2025-11-26T11:00:00,
ENR00006280,USR005222,MINDGUARD,active,2025-10-30T19:00:00,
ENR00006281,USR005223,MINDGUARD,active,2025-10-08T10:00:00,
ENR00006282,USR005224,HEALTH_RESERVE,active,2026-01-15T07:00:00,
ENR00006283,USR005225,MINDGUARD,active,2025-12-07T14:00:00,
ENR00006284,USR005226,MINDGUARD,active,2026-02-06T19:00:00,
ENR00006285,USR005227,MINDGUARD,active,2025-09-22T07:00:00,
ENR00006286,USR005228,MINDGUARD,active,2025-12-06T21:00:00,
ENR00006287,USR005228,HEALTH_RESERVE,active,2025-12-17T02:00:00,
ENR00006288,USR005229,MINDGUARD,active,2025-11-21T10:00:00,
ENR00006289,USR005230,MINDGUARD,active,2025-12-28T16:00:00,
ENR00006290,USR005231,HEALTH_RESERVE,active,2025-11-10T14:00:00,
ENR00006291,USR005232,MINDGUARD,active,2026-01-13T18:00:00,
ENR00006292,USR005233,MINDGUARD,active,2025-10-27T19:00:00,
ENR00006293,USR005234,MINDGUARD,active,2026-02-06T05:00:00,
ENR00006294,USR005235,MINDGUARD,active,2025-09-26T19:00:00,
ENR00006295,USR005236,MINDGUARD,active,2025-11-17T03:00:00,
ENR00006296,USR005237,MINDGUARD,active,2025-10-24T08:00:00,
ENR00006297,USR005238,MINDGUARD,active,2025-11-01T15:00:00,
ENR00006298,USR005238,HEALTH_RESERVE,active,2025-10-25T00:00:00,
ENR00006299,USR005239,HEALTH_RESERVE,active,2025-11-08T06:00:00,
ENR00006300,USR005240,HEALTH_RESERVE,active,2026-01-27T10:00:00,
ENR00006301,USR005241,HEALTH_RESERVE,active,2025-10-02T22:00:00,
ENR00006302,USR005242,MINDGUARD,active,2025-10-18T09:00:00,
ENR00006303,USR005243,MINDGUARD,active,2025-10-05T20:00:00,
ENR00006304,USR005244,MINDGUARD,active,2026-01-21T01:00:00,
ENR00006305,USR005245,HEALTH_RESERVE,active,2026-01-07T17:00:00,
ENR00006306,USR005246,MINDGUARD,active,2025-10-24T05:00:00,
ENR00006307,USR005247,MINDGUARD,active,2026-01-24T00:00:00,
ENR00006308,USR005247,HEALTH_RESERVE,active,2026-01-20T21:00:00,
ENR00006309,USR005248,MINDGUARD,active,2025-10-05T02:00:00,
ENR00006310,USR005249,MINDGUARD,active,2026-01-14T17:00:00,
ENR00006311,USR005249,HEALTH_RESERVE,active,2026-01-19T02:00:00,
ENR00006312,USR005250,MINDGUARD,active,2025-11-19T06:00:00,
ENR00006313,USR005250,HEALTH_RESERVE,active,2025-11-27T09:00:00,
ENR00006314,USR005251,MINDGUARD,active,2026-01-23T00:00:00,
ENR00006315,USR005252,MINDGUARD,active,2025-10-10T17:00:00,
ENR00006316,USR005253,MINDGUARD,active,2026-02-10T03:00:00,
ENR00006317,USR005254,MINDGUARD,active,2026-01-23T22:00:00,
ENR00006318,USR005255,MINDGUARD,active,2025-10-19T15:00:00,
ENR00006319,USR005256,MINDGUARD,active,2026-02-04T07:00:00,
ENR00006320,USR005257,MINDGUARD,active,2025-12-24T09:00:00,
ENR00006321,USR005257,HEALTH_RESERVE,active,2025-12-17T09:00:00,
ENR00006322,USR005258,MINDGUARD,active,2025-12-01T13:00:00,
ENR00006323,USR005259,HEALTH_RESERVE,active,2026-01-10T13:00:00,
ENR00006324,USR005260,HEALTH_RESERVE,active,2025-11-20T20:00:00,
ENR00006325,USR005261,MINDGUARD,active,2025-12-18T23:00:00,
ENR00006326,USR005262,MINDGUARD,active,2025-12-24T09:00:00,
ENR00006327,USR005263,MINDGUARD,active,2025-10-11T02:00:00,
ENR00006328,USR005263,HEALTH_RESERVE,active,2025-10-10T06:00:00,
ENR00006329,USR005264,MINDGUARD,active,2025-10-22T17:00:00,
ENR00006330,USR005264,HEALTH_RESERVE,active,2025-10-20T17:00:00,
ENR00006331,USR005265,MINDGUARD,active,2025-12-18T19:00:00,
ENR00006332,USR005266,MINDGUARD,active,2025-10-30T05:00:00,
ENR00006333,USR005267,MINDGUARD,active,2025-12-01T20:00:00,
ENR00006334,USR005268,HEALTH_RESERVE,active,2025-12-16T07:00:00,
ENR00006335,USR005269,MINDGUARD,active,2026-02-10T12:00:00,
ENR00006336,USR005269,HEALTH_RESERVE,active,2026-02-11T18:00:00,
ENR00006337,USR005270,MINDGUARD,active,2025-12-06T13:00:00,
ENR00006338,USR005271,MINDGUARD,active,2026-02-07T14:00:00,
ENR00006339,USR005271,HEALTH_RESERVE,active,2026-02-04T13:00:00,
ENR00006340,USR005272,MINDGUARD,active,2025-10-14T00:00:00,
ENR00006341,USR005273,MINDGUARD,active,2025-10-15T12:00:00,
ENR00006342,USR005274,MINDGUARD,active,2026-01-14T13:00:00,
ENR00006343,USR005275,MINDGUARD,active,2026-02-19T02:00:00,
ENR00006344,USR005276,MINDGUARD,active,2025-11-10T00:00:00,
ENR00006345,USR005276,HEALTH_RESERVE,active,2025-11-08T17:00:00,
ENR00006346,USR005277,HEALTH_RESERVE,active,2025-10-31T05:00:00,
ENR00006347,USR005278,MINDGUARD,active,2025-11-10T12:00:00,
ENR00006348,USR005279,MINDGUARD,active,2025-11-22T10:00:00,
ENR00006349,USR005280,HEALTH_RESERVE,active,2026-01-30T00:00:00,
ENR00006350,USR005281,HEALTH_RESERVE,active,2025-12-16T22:00:00,
ENR00006351,USR005282,MINDGUARD,active,2026-02-07T08:00:00,
ENR00006352,USR005283,MINDGUARD,active,2025-12-16T10:00:00,
ENR00006353,USR005284,MINDGUARD,active,2025-12-17T17:00:00,
ENR00006354,USR005285,MINDGUARD,active,2025-12-13T19:00:00,
ENR00006355,USR005286,MINDGUARD,active,2025-10-17T15:00:00,
ENR00006356,USR005287,MINDGUARD,active,2026-01-20T21:00:00,
ENR00006357,USR005288,MINDGUARD,active,2025-10-26T22:00:00,
ENR00006358,USR005289,HEALTH_RESERVE,active,2025-10-09T02:00:00,
ENR00006359,USR005290,MINDGUARD,active,2025-10-17T08:00:00,
ENR00006360,USR005291,MINDGUARD,active,2026-01-02T03:00:00,
ENR00006361,USR005292,HEALTH_RESERVE,active,2025-11-22T07:00:00,
ENR00006362,USR005293,MINDGUARD,active,2025-11-02T05:00:00,
ENR00006363,USR005294,MINDGUARD,active,2025-12-11T21:00:00,
ENR00006364,USR005295,MINDGUARD,active,2026-01-29T09:00:00,
ENR00006365,USR005296,MINDGUARD,active,2025-12-04T07:00:00,
ENR00006366,USR005297,MINDGUARD,active,2026-01-14T11:00:00,
ENR00006367,USR005298,HEALTH_RESERVE,active,2025-09-27T06:00:00,
ENR00006368,USR005299,HEALTH_RESERVE,active,2025-10-12T15:00:00,
ENR00006369,USR005300,MINDGUARD,active,2026-02-02T02:00:00,
ENR00006370,USR005301,MINDGUARD,active,2026-01-27T23:00:00,
ENR00006371,USR005301,HEALTH_RESERVE,active,2026-01-28T01:00:00,
ENR00006372,USR005302,MINDGUARD,active,2025-10-23T12:00:00,
ENR00006373,USR005303,HEALTH_RESERVE,active,2025-12-27T16:00:00,
ENR00006374,USR005304,MINDGUARD,active,2026-02-10T21:00:00,
ENR00006375,USR005305,MINDGUARD,active,2026-01-25T10:00:00,
ENR00006376,USR005305,HEALTH_RESERVE,active,2026-01-12T10:00:00,
ENR00006377,USR005306,MINDGUARD,active,2025-12-23T21:00:00,
ENR00006378,USR005307,HEALTH_RESERVE,active,2025-10-09T07:00:00,
ENR00006379,USR005308,MINDGUARD,active,2025-12-13T16:00:00,
ENR00006380,USR005309,MINDGUARD,active,2025-10-22T23:00:00,
ENR00006381,USR005310,MINDGUARD,active,2025-12-23T00:00:00,
ENR00006382,USR005310,HEALTH_RESERVE,active,2025-12-13T18:00:00,
ENR00006383,USR005311,MINDGUARD,active,2025-12-15T08:00:00,
ENR00006384,USR005312,MINDGUARD,active,2025-10-16T12:00:00,
ENR00006385,USR005313,MINDGUARD,active,2025-10-07T02:00:00,
ENR00006386,USR005314,MINDGUARD,active,2025-12-17T19:00:00,
ENR00006387,USR005315,MINDGUARD,active,2025-12-01T12:00:00,
ENR00006388,USR005316,MINDGUARD,active,2025-10-26T04:00:00,
ENR00006389,USR005317,MINDGUARD,active,2025-11-20T20:00:00,
ENR00006390,USR005318,MINDGUARD,active,2026-01-21T09:00:00,
ENR00006391,USR005318,HEALTH_RESERVE,active,2026-01-18T09:00:00,
ENR00006392,USR005319,HEALTH_RESERVE,active,2025-12-15T21:00:00,
ENR00006393,USR005320,MINDGUARD,active,2025-11-02T22:00:00,
ENR00006394,USR005321,MINDGUARD,active,2026-01-27T18:00:00,
ENR00006395,USR005322,MINDGUARD,active,2026-01-27T04:00:00,
ENR00006396,USR005323,MINDGUARD,active,2026-02-08T14:00:00,
ENR00006397,USR005323,HEALTH_RESERVE,active,2026-02-18T03:00:00,
ENR00006398,USR005324,MINDGUARD,active,2026-01-27T05:00:00,
ENR00006399,USR005324,HEALTH_RESERVE,active,2026-01-15T06:00:00,
ENR00006400,USR005325,HEALTH_RESERVE,active,2025-11-03T10:00:00,
ENR00006401,USR005326,MINDGUARD,active,2025-11-18T17:00:00,
ENR00006402,USR005326,HEALTH_RESERVE,active,2025-11-16T11:00:00,
ENR00006403,USR005327,MINDGUARD,active,2025-10-02T16:00:00,
ENR00006404,USR005328,MINDGUARD,active,2026-01-27T03:00:00,
ENR00006405,USR005328,HEALTH_RESERVE,active,2026-02-02T01:00:00,
ENR00006406,USR005329,MINDGUARD,active,2025-10-08T03:00:00,
ENR00006407,USR005330,HEALTH_RESERVE,active,2025-10-01T10:00:00,
ENR00006408,USR005331,MINDGUARD,active,2025-10-22T16:00:00,
ENR00006409,USR005332,MINDGUARD,active,2025-11-02T16:00:00,
ENR00006410,USR005333,MINDGUARD,active,2026-01-14T21:00:00,
ENR00006411,USR005334,HEALTH_RESERVE,active,2025-10-16T04:00:00,
ENR00006412,USR005335,HEALTH_RESERVE,active,2025-12-15T04:00:00,
ENR00006413,USR005336,HEALTH_RESERVE,active,2026-01-03T08:00:00,
ENR00006414,USR005337,MINDGUARD,active,2026-02-09T13:00:00,
ENR00006415,USR005337,HEALTH_RESERVE,active,2026-02-11T20:00:00,
ENR00006416,USR005338,HEALTH_RESERVE,active,2025-11-06T03:00:00,
ENR00006417,USR005339,MINDGUARD,active,2026-01-30T09:00:00,
ENR00006418,USR005340,MINDGUARD,active,2026-02-09T02:00:00,
ENR00006419,USR005340,HEALTH_RESERVE,active,2026-02-06T12:00:00,
ENR00006420,USR005341,HEALTH_RESERVE,active,2026-02-01T08:00:00,
ENR00006421,USR005342,MINDGUARD,active,2026-01-18T11:00:00,
ENR00006422,USR005342,HEALTH_RESERVE,active,2026-01-05T10:00:00,
ENR00006423,USR005343,MINDGUARD,active,2025-11-23T19:00:00,
ENR00006424,USR005344,MINDGUARD,active,2025-09-20T21:00:00,
ENR00006425,USR005344,HEALTH_RESERVE,active,2025-09-26T01:00:00,
ENR00006426,USR005345,HEALTH_RESERVE,active,2025-11-17T02:00:00,
ENR00006427,USR005346,MINDGUARD,active,2025-10-22T23:00:00,
ENR00006428,USR005346,HEALTH_RESERVE,active,2025-10-27T05:00:00,
ENR00006429,USR005347,MINDGUARD,active,2026-01-07T08:00:00,
ENR00006430,USR005347,HEALTH_RESERVE,active,2026-01-06T08:00:00,
ENR00006431,USR005348,HEALTH_RESERVE,active,2026-01-12T02:00:00,
ENR00006432,USR005349,MINDGUARD,active,2025-10-25T02:00:00,
ENR00006433,USR005350,MINDGUARD,active,2025-12-26T02:00:00,
ENR00006434,USR005351,HEALTH_RESERVE,active,2025-10-24T04:00:00,
ENR00006435,USR005352,MINDGUARD,active,2025-11-20T09:00:00,
ENR00006436,USR005353,MINDGUARD,active,2025-10-23T22:00:00,
ENR00006437,USR005354,MINDGUARD,active,2026-02-03T03:00:00,
ENR00006438,USR005355,MINDGUARD,active,2025-11-14T09:00:00,
ENR00006439,USR005355,HEALTH_RESERVE,active,2025-11-18T04:00:00,
ENR00006440,USR005356,MINDGUARD,active,2026-02-13T02:00:00,
ENR00006441,USR005357,MINDGUARD,active,2025-12-29T08:00:00,
ENR00006442,USR005358,MINDGUARD,active,2026-02-04T10:00:00,
ENR00006443,USR005359,MINDGUARD,active,2025-12-20T09:00:00,
ENR00006444,USR005360,MINDGUARD,active,2025-12-15T02:00:00,
ENR00006445,USR005361,MINDGUARD,active,2025-11-16T15:00:00,
ENR00006446,USR005362,HEALTH_RESERVE,active,2025-10-05T19:00:00,
ENR00006447,USR005363,MINDGUARD,active,2025-11-11T00:00:00,
ENR00006448,USR005364,MINDGUARD,active,2025-09-27T15:00:00,
ENR00006449,USR005365,MINDGUARD,active,2026-02-03T11:00:00,
ENR00006450,USR005365,HEALTH_RESERVE,active,2026-02-12T13:00:00,
ENR00006451,USR005366,HEALTH_RESERVE,active,2025-11-11T16:00:00,
ENR00006452,USR005367,MINDGUARD,active,2026-01-16T06:00:00,
ENR00006453,USR005368,MINDGUARD,active,2025-10-16T02:00:00,
ENR00006454,USR005369,HEALTH_RESERVE,active,2026-01-19T18:00:00,
ENR00006455,USR005370,HEALTH_RESERVE,active,2025-12-12T22:00:00,
ENR00006456,USR005371,MINDGUARD,active,2025-10-20T19:00:00,
ENR00006457,USR005372,MINDGUARD,active,2025-10-29T09:00:00,
ENR00006458,USR005373,MINDGUARD,active,2025-10-15T05:00:00,
ENR00006459,USR005374,MINDGUARD,active,2025-10-24T17:00:00,
ENR00006460,USR005374,HEALTH_RESERVE,active,2025-10-25T18:00:00,
ENR00006461,USR005375,MINDGUARD,active,2026-01-28T05:00:00,
ENR00006462,USR005376,MINDGUARD,active,2026-02-18T00:00:00,
ENR00006463,USR005377,MINDGUARD,active,2026-02-22T06:00:00,
ENR00006464,USR005378,MINDGUARD,active,2025-11-14T09:00:00,
ENR00006465,USR005379,HEALTH_RESERVE,active,2025-12-23T18:00:00,
ENR00006466,USR005380,HEALTH_RESERVE,active,2025-12-11T17:00:00,
ENR00006467,USR005381,MINDGUARD,active,2025-09-28T12:00:00,
ENR00006468,USR005382,MINDGUARD,active,2026-01-11T12:00:00,
ENR00006469,USR005383,MINDGUARD,active,2025-11-22T12:00:00,
ENR00006470,USR005383,HEALTH_RESERVE,active,2025-11-24T13:00:00,
ENR00006471,USR005384,MINDGUARD,active,2026-01-01T02:00:00,
ENR00006472,USR005384,HEALTH_RESERVE,active,2025-12-26T22:00:00,
ENR00006473,USR005385,MINDGUARD,active,2025-12-14T08:00:00,
ENR00006474,USR005385,HEALTH_RESERVE,active,2025-12-13T11:00:00,
ENR00006475,USR005386,MINDGUARD,active,2025-12-06T19:00:00,
ENR00006476,USR005387,MINDGUARD,active,2025-11-30T11:00:00,
ENR00006477,USR005388,MINDGUARD,active,2025-09-28T11:00:00,
ENR00006478,USR005388,HEALTH_RESERVE,active,2025-10-05T06:00:00,
ENR00006479,USR005389,MINDGUARD,active,2026-02-06T13:00:00,
ENR00006480,USR005390,MINDGUARD,active,2025-10-17T18:00:00,
ENR00006481,USR005390,HEALTH_RESERVE,active,2025-10-05T18:00:00,
ENR00006482,USR005391,MINDGUARD,active,2025-11-03T16:00:00,
ENR00006483,USR005391,HEALTH_RESERVE,active,2025-10-25T16:00:00,
ENR00006484,USR005392,HEALTH_RESERVE,active,2025-11-20T04:00:00,
ENR00006485,USR005393,MINDGUARD,active,2026-01-06T22:00:00,
ENR00006486,USR005394,MINDGUARD,active,2025-12-25T10:00:00,
ENR00006487,USR005395,MINDGUARD,active,2026-01-07T10:00:00,
ENR00006488,USR005395,HEALTH_RESERVE,active,2026-01-12T09:00:00,
ENR00006489,USR005396,MINDGUARD,active,2025-12-04T00:00:00,
ENR00006490,USR005396,HEALTH_RESERVE,active,2025-12-02T14:00:00,
ENR00006491,USR005397,MINDGUARD,active,2025-11-14T12:00:00,
ENR00006492,USR005398,MINDGUARD,active,2026-01-23T02:00:00,
ENR00006493,USR005399,HEALTH_RESERVE,active,2025-12-07T21:00:00,
ENR00006494,USR005400,HEALTH_RESERVE,active,2025-10-13T12:00:00,
ENR00006495,USR005401,MINDGUARD,active,2026-01-09T00:00:00,
ENR00006496,USR005402,HEALTH_RESERVE,active,2025-11-15T12:00:00,
ENR00006497,USR005403,MINDGUARD,active,2025-12-23T18:00:00,
ENR00006498,USR005403,HEALTH_RESERVE,active,2025-12-19T23:00:00,
ENR00006499,USR005404,MINDGUARD,active,2026-02-03T12:00:00,
ENR00006500,USR005405,MINDGUARD,active,2026-02-17T11:00:00,
ENR00006501,USR005405,HEALTH_RESERVE,active,2026-02-08T09:00:00,
ENR00006502,USR005406,HEALTH_RESERVE,active,2025-09-26T02:00:00,
ENR00006503,USR005407,MINDGUARD,active,2025-11-05T14:00:00,
ENR00006504,USR005408,MINDGUARD,active,2025-12-02T01:00:00,
ENR00006505,USR005409,MINDGUARD,discontinued,2025-11-18T16:00:00,2026-04-25T16:45:00
ENR00006506,USR005410,HEALTH_RESERVE,active,2026-01-02T07:00:00,
ENR00006507,USR005411,MINDGUARD,active,2025-09-20T09:00:00,
ENR00006508,USR005412,MINDGUARD,active,2025-11-18T11:00:00,
ENR00006509,USR005413,MINDGUARD,active,2025-12-07T07:00:00,
ENR00006510,USR005414,HEALTH_RESERVE,active,2026-01-27T09:00:00,
ENR00006511,USR005415,MINDGUARD,active,2025-10-10T04:00:00,
ENR00006512,USR005416,MINDGUARD,active,2025-12-05T04:00:00,
ENR00006513,USR005417,MINDGUARD,active,2025-12-21T20:00:00,
ENR00006514,USR005418,HEALTH_RESERVE,active,2025-12-30T14:00:00,
ENR00006515,USR005419,MINDGUARD,active,2026-01-17T23:00:00,
ENR00006516,USR005420,HEALTH_RESERVE,active,2026-01-02T05:00:00,
ENR00006517,USR005421,MINDGUARD,active,2025-11-29T23:00:00,
ENR00006518,USR005422,MINDGUARD,active,2025-11-10T11:00:00,
ENR00006519,USR005422,HEALTH_RESERVE,active,2025-11-17T09:00:00,
ENR00006520,USR005423,HEALTH_RESERVE,active,2025-10-06T15:00:00,
ENR00006521,USR005424,HEALTH_RESERVE,active,2025-10-26T17:00:00,
ENR00006522,USR005425,HEALTH_RESERVE,active,2025-12-31T20:00:00,
ENR00006523,USR005426,MINDGUARD,active,2025-12-15T07:00:00,
ENR00006524,USR005427,MINDGUARD,active,2025-11-17T20:00:00,
ENR00006525,USR005428,MINDGUARD,active,2026-02-14T14:00:00,
ENR00006526,USR005428,HEALTH_RESERVE,active,2026-02-16T18:00:00,
ENR00006527,USR005429,MINDGUARD,active,2026-02-10T23:00:00,
ENR00006528,USR005429,HEALTH_RESERVE,active,2026-02-19T14:00:00,
ENR00006529,USR005430,MINDGUARD,active,2025-10-11T21:00:00,
ENR00006530,USR005431,MINDGUARD,active,2025-12-04T10:00:00,
ENR00006531,USR005432,HEALTH_RESERVE,active,2025-11-15T08:00:00,
ENR00006532,USR005433,MINDGUARD,active,2025-11-30T13:00:00,
ENR00006533,USR005434,HEALTH_RESERVE,active,2025-12-28T11:00:00,
ENR00006534,USR005435,MINDGUARD,active,2025-12-29T12:00:00,
ENR00006535,USR005436,MINDGUARD,active,2025-10-19T02:00:00,
ENR00006536,USR005436,HEALTH_RESERVE,active,2025-10-15T02:00:00,
ENR00006537,USR005437,MINDGUARD,active,2025-11-22T00:00:00,
ENR00006538,USR005438,MINDGUARD,active,2025-11-04T20:00:00,
ENR00006539,USR005439,MINDGUARD,active,2025-10-31T04:00:00,
ENR00006540,USR005440,MINDGUARD,active,2026-01-03T01:00:00,
ENR00006541,USR005441,MINDGUARD,active,2025-10-04T16:00:00,
ENR00006542,USR005442,MINDGUARD,active,2025-12-31T23:00:00,
ENR00006543,USR005443,MINDGUARD,active,2026-01-21T03:00:00,
ENR00006544,USR005443,HEALTH_RESERVE,active,2026-01-16T19:00:00,
ENR00006545,USR005444,MINDGUARD,active,2025-12-23T03:00:00,
ENR00006546,USR005445,HEALTH_RESERVE,active,2025-09-27T22:00:00,
ENR00006547,USR005446,MINDGUARD,active,2025-12-24T04:00:00,
ENR00006548,USR005447,MINDGUARD,active,2025-12-27T14:00:00,
ENR00006549,USR005448,MINDGUARD,active,2025-10-30T21:00:00,
ENR00006550,USR005449,MINDGUARD,active,2026-02-08T16:00:00,
ENR00006551,USR005450,MINDGUARD,active,2025-12-26T22:00:00,
ENR00006552,USR005451,MINDGUARD,active,2026-01-29T10:00:00,
ENR00006553,USR005452,MINDGUARD,active,2025-10-01T04:00:00,
ENR00006554,USR005453,MINDGUARD,active,2025-11-19T10:00:00,
ENR00006555,USR005454,MINDGUARD,active,2025-12-23T21:00:00,
ENR00006556,USR005455,HEALTH_RESERVE,active,2026-02-12T03:00:00,
ENR00006557,USR005456,MINDGUARD,active,2026-02-04T18:00:00,
ENR00006558,USR005457,HEALTH_RESERVE,active,2025-12-22T19:00:00,
ENR00006559,USR005458,MINDGUARD,active,2026-01-26T17:00:00,
ENR00006560,USR005459,HEALTH_RESERVE,active,2025-12-13T23:00:00,
ENR00006561,USR005460,MINDGUARD,active,2026-01-10T23:00:00,
ENR00006562,USR005461,MINDGUARD,active,2025-12-19T13:00:00,
ENR00006563,USR005462,MINDGUARD,active,2026-01-15T13:00:00,
ENR00006564,USR005463,MINDGUARD,active,2025-11-21T10:00:00,
ENR00006565,USR005464,HEALTH_RESERVE,active,2026-02-17T12:00:00,
ENR00006566,USR005465,MINDGUARD,active,2025-10-04T07:00:00,
ENR00006567,USR005466,MINDGUARD,active,2025-12-29T14:00:00,
ENR00006568,USR005466,HEALTH_RESERVE,active,2025-12-24T14:00:00,
ENR00006569,USR005467,MINDGUARD,active,2025-09-20T16:00:00,
ENR00006570,USR005468,HEALTH_RESERVE,active,2025-12-21T18:00:00,
ENR00006571,USR005469,MINDGUARD,active,2025-10-13T03:00:00,
ENR00006572,USR005469,HEALTH_RESERVE,active,2025-10-12T04:00:00,
ENR00006573,USR005470,MINDGUARD,active,2025-12-01T16:00:00,
ENR00006574,USR005470,HEALTH_RESERVE,active,2025-11-22T19:00:00,
ENR00006575,USR005471,MINDGUARD,active,2025-09-19T09:00:00,
ENR00006576,USR005472,MINDGUARD,active,2026-01-23T16:00:00,
ENR00006577,USR005473,MINDGUARD,active,2026-01-26T00:00:00,
ENR00006578,USR005474,HEALTH_RESERVE,active,2025-12-17T05:00:00,
ENR00006579,USR005475,MINDGUARD,active,2025-11-13T10:00:00,
ENR00006580,USR005476,MINDGUARD,active,2026-01-04T12:00:00,
ENR00006581,USR005476,HEALTH_RESERVE,active,2025-12-27T07:00:00,
ENR00006582,USR005477,MINDGUARD,active,2025-11-14T03:00:00,
ENR00006583,USR005478,HEALTH_RESERVE,active,2026-01-11T20:00:00,
ENR00006584,USR005479,MINDGUARD,active,2026-02-18T22:00:00,
ENR00006585,USR005480,MINDGUARD,active,2026-01-28T22:00:00,
ENR00006586,USR005481,MINDGUARD,active,2025-09-30T22:00:00,
ENR00006587,USR005482,MINDGUARD,active,2025-12-06T05:00:00,
ENR00006588,USR005483,MINDGUARD,active,2025-11-05T21:00:00,
ENR00006589,USR005484,MINDGUARD,active,2025-10-04T02:00:00,
ENR00006590,USR005484,HEALTH_RESERVE,active,2025-10-07T23:00:00,
ENR00006591,USR005485,HEALTH_RESERVE,active,2026-01-07T05:00:00,
ENR00006592,USR005486,MINDGUARD,active,2025-12-31T20:00:00,
ENR00006593,USR005487,MINDGUARD,active,2025-10-15T10:00:00,
ENR00006594,USR005488,MINDGUARD,active,2026-02-02T06:00:00,
ENR00006595,USR005488,HEALTH_RESERVE,active,2026-02-11T06:00:00,
ENR00006596,USR005489,HEALTH_RESERVE,active,2025-11-30T21:00:00,
ENR00006597,USR005490,HEALTH_RESERVE,active,2025-11-27T02:00:00,
ENR00006598,USR005491,MINDGUARD,active,2026-01-24T00:00:00,
ENR00006599,USR005492,MINDGUARD,active,2025-10-31T19:00:00,
ENR00006600,USR005493,HEALTH_RESERVE,active,2025-10-21T10:00:00,
ENR00006601,USR005494,MINDGUARD,active,2025-10-03T13:00:00,
