context_id,user_id,related_session_id,recorded_at,context_type,context_value,source
CTX00011784,USR004508,SES00023265,2025-12-21T12:39:00,major_life_event,self_reported_event,self_report
CTX00011785,USR004508,SES00023266,2026-02-26T06:01:00,travel,recent_travel,self_report
CTX00011786,USR004508,SES00023270,2026-08-10T22:04:00,stress,low,self_report
CTX00011787,USR004509,SES00023272,2025-10-29T00:08:00,lifestyle_change,routine_change,self_report
CTX00011788,USR004509,SES00023273,2025-12-21T12:42:00,stress,high,self_report
CTX00011789,USR004509,SES00023274,2026-01-19T11:57:00,stress,low,self_report
CTX00011790,USR004509,SES00023276,2026-07-28T01:12:00,lifestyle_change,routine_change,self_report
CTX00011791,USR004510,SES00023278,2026-01-03T03:23:00,sleep,poor,self_report
CTX00011792,USR004510,SES00023282,2026-06-10T22:49:00,illness_self_report,temporary_unwell,self_report
CTX00011793,USR004510,SES00023284,2026-08-30T04:37:00,sleep,good,self_report
CTX00011794,USR004512,SES00023285,2026-01-12T13:59:00,sleep,fair,self_report
CTX00011795,USR004512,SES00023286,2026-01-23T15:35:00,sleep,fair,self_report
CTX00011796,USR004512,SES00023287,2026-03-02T23:12:00,stress,high,self_report
CTX00011797,USR004512,SES00023288,2026-04-22T03:33:00,sleep,poor,self_report
CTX00011798,USR004512,SES00023290,2026-09-10T21:38:00,illness_self_report,temporary_unwell,self_report
CTX00011799,USR004513,SES00023293,2026-04-27T02:25:00,medication_change_self_report,self_reported_change,self_report
CTX00011800,USR004513,SES00023294,2026-04-30T09:57:00,stress,low,self_report
CTX00011801,USR004513,SES00023295,2026-07-25T08:37:00,major_life_event,self_reported_event,self_report
CTX00011802,USR004513,SES00023296,2026-08-15T20:19:00,travel,recent_travel,self_report
CTX00011803,USR004514,SES00023297,2025-12-02T09:42:00,stress,moderate,self_report
CTX00011804,USR004514,SES00023298,2026-01-02T22:25:00,sleep,poor,self_report
CTX00011805,USR004514,SES00023301,2026-03-01T08:02:00,sleep,poor,self_report
CTX00011806,USR004514,SES00023302,2026-04-07T16:42:00,lifestyle_change,routine_change,self_report
CTX00011807,USR004514,SES00023303,2026-07-30T08:24:00,stress,high,self_report
CTX00011808,USR004515,SES00023304,2025-12-18T15:33:00,sleep,poor,self_report
CTX00011809,USR004515,SES00023305,2026-04-05T02:35:00,stress,low,self_report
CTX00011810,USR004515,SES00023306,2026-05-05T20:47:00,workload,high,self_report
CTX00011811,USR004515,SES00023307,2026-05-18T10:09:00,none,none,self_report
CTX00011812,USR004515,SES00023309,2026-07-16T07:57:00,sleep,good,self_report
CTX00011813,USR004515,SES00023310,2026-08-06T06:15:00,sleep,fair,self_report
CTX00011814,USR004515,SES00023311,2026-09-07T10:02:00,none,none,self_report
CTX00011815,USR004516,SES00023313,2026-02-07T09:04:00,workload,high,self_report
CTX00011816,USR004516,SES00023314,2026-02-28T05:17:00,stress,high,self_report
CTX00011817,USR004517,SES00023317,2026-01-04T09:31:00,none,none,self_report
CTX00011818,USR004517,SES00023318,2026-01-06T17:22:00,sleep,good,self_report
CTX00011819,USR004517,SES00023324,2026-05-13T07:48:00,travel,recent_travel,self_report
CTX00011820,USR004518,SES00023328,2026-02-07T04:37:00,sleep,poor,self_report
CTX00011821,USR004518,SES00023333,2026-08-09T18:51:00,sleep,fair,self_report
CTX00011822,USR004519,SES00023334,2026-04-15T02:13:00,none,none,self_report
CTX00011823,USR004519,SES00023336,2026-07-08T08:38:00,travel,recent_travel,self_report
CTX00011824,USR004519,SES00023339,2026-09-11T19:48:00,travel,recent_travel,self_report
CTX00011825,USR004520,SES00023340,2026-01-21T21:23:00,illness_self_report,temporary_unwell,self_report
CTX00011826,USR004520,SES00023341,2026-02-27T11:52:00,workload,high,self_report
CTX00011827,USR004520,SES00023342,2026-03-09T19:09:00,none,none,self_report
CTX00011828,USR004520,SES00023343,2026-03-27T19:32:00,illness_self_report,temporary_unwell,self_report
CTX00011829,USR004520,SES00023344,2026-04-01T17:13:00,stress,moderate,self_report
CTX00011830,USR004520,SES00023347,2026-08-23T10:04:00,workload,high,self_report
CTX00011831,USR004520,SES00023348,2026-09-13T01:56:00,stress,high,self_report
CTX00011832,USR004521,SES00023351,2025-11-26T08:57:00,none,none,self_report
CTX00011833,USR004521,SES00023352,2025-12-22T07:56:00,major_life_event,self_reported_event,self_report
CTX00011834,USR004523,SES00023358,2025-12-21T06:00:00,workload,normal,self_report
CTX00011835,USR004523,SES00023360,2026-04-10T19:55:00,lifestyle_change,routine_change,self_report
CTX00011836,USR004523,SES00023361,2026-05-03T23:03:00,sleep,fair,self_report
CTX00011837,USR004524,SES00023365,2025-11-01T23:34:00,sleep,fair,self_report
CTX00011838,USR004524,SES00023366,2025-11-21T15:32:00,sleep,good,self_report
CTX00011839,USR004527,SES00023376,2026-02-25T22:50:00,illness_self_report,temporary_unwell,self_report
CTX00011840,USR004527,SES00023378,2026-06-03T12:16:00,travel,recent_travel,self_report
CTX00011841,USR004527,SES00023379,2026-06-25T17:13:00,workload,normal,self_report
CTX00011842,USR004527,SES00023380,2026-06-27T12:05:00,sleep,good,self_report
CTX00011843,USR004527,SES00023381,2026-09-12T19:10:00,stress,high,self_report
CTX00011844,USR004528,SES00023382,2026-01-15T12:43:00,sleep,fair,self_report
CTX00011845,USR004528,SES00023383,2026-03-24T20:19:00,travel,recent_travel,self_report
CTX00011846,USR004528,SES00023385,2026-05-14T16:47:00,none,none,self_report
CTX00011847,USR004528,SES00023387,2026-06-27T11:29:00,illness_self_report,temporary_unwell,self_report
CTX00011848,USR004529,SES00023389,2026-01-09T14:14:00,lifestyle_change,routine_change,self_report
CTX00011849,USR004529,SES00023391,2026-03-25T14:25:00,illness_self_report,temporary_unwell,self_report
CTX00011850,USR004529,SES00023394,2026-08-23T07:22:00,workload,high,self_report
CTX00011851,USR004530,SES00023395,2026-02-23T08:26:00,workload,high,self_report
CTX00011852,USR004530,SES00023397,2026-05-19T15:36:00,workload,high,self_report
CTX00011853,USR004530,SES00023398,2026-07-08T04:28:00,stress,high,self_report
CTX00011854,USR004532,SES00023399,2026-02-15T13:02:00,stress,moderate,self_report
CTX00011855,USR004532,SES00023403,2026-08-28T23:32:00,none,none,self_report
CTX00011856,USR004537,SES00023407,2026-04-06T15:25:00,lifestyle_change,routine_change,self_report
CTX00011857,USR004537,SES00023408,2026-05-29T17:56:00,workload,normal,self_report
CTX00011858,USR004537,SES00023409,2026-06-28T06:25:00,stress,high,self_report
CTX00011859,USR004537,SES00023410,2026-07-01T17:24:00,stress,moderate,self_report
CTX00011860,USR004537,SES00023412,2026-08-11T18:13:00,workload,normal,self_report
CTX00011861,USR004540,SES00023417,2026-05-08T09:35:00,sleep,poor,self_report
CTX00011862,USR004541,SES00023420,2026-03-14T04:34:00,sleep,poor,self_report
CTX00011863,USR004541,SES00023422,2026-06-14T12:16:00,medication_change_self_report,self_reported_change,self_report
CTX00011864,USR004541,SES00023423,2026-07-17T13:18:00,none,none,self_report
CTX00011865,USR004541,SES00023425,2026-08-11T15:12:00,illness_self_report,temporary_unwell,self_report
CTX00011866,USR004542,SES00023427,2025-12-27T00:18:00,workload,high,self_report
CTX00011867,USR004542,SES00023430,2026-04-19T08:42:00,workload,high,self_report
CTX00011868,USR004543,SES00023434,2026-02-14T17:29:00,sleep,poor,self_report
CTX00011869,USR004543,SES00023435,2026-02-28T22:25:00,sleep,poor,self_report
CTX00011870,USR004543,SES00023436,2026-04-13T21:36:00,stress,low,self_report
CTX00011871,USR004543,SES00023437,2026-04-24T00:48:00,illness_self_report,temporary_unwell,self_report
CTX00011872,USR004543,SES00023438,2026-06-19T02:49:00,illness_self_report,temporary_unwell,self_report
CTX00011873,USR004543,SES00023439,2026-09-05T22:40:00,sleep,fair,self_report
CTX00011874,USR004545,SES00023440,2026-02-06T11:29:00,travel,recent_travel,self_report
CTX00011875,USR004545,SES00023441,2026-02-24T01:12:00,stress,moderate,self_report
CTX00011876,USR004545,SES00023442,2026-03-28T05:23:00,sleep,poor,self_report
CTX00011877,USR004545,SES00023445,2026-08-12T04:58:00,lifestyle_change,routine_change,self_report
CTX00011878,USR004545,SES00023446,2026-09-02T19:28:00,workload,high,self_report
CTX00011879,USR004547,SES00023448,2025-10-20T00:52:00,sleep,poor,self_report
CTX00011880,USR004547,SES00023449,2025-11-08T00:36:00,major_life_event,self_reported_event,self_report
CTX00011881,USR004547,SES00023450,2025-12-05T06:23:00,travel,recent_travel,self_report
CTX00011882,USR004548,SES00023453,2026-04-09T21:02:00,stress,high,self_report
CTX00011883,USR004548,SES00023456,2026-08-09T14:54:00,workload,high,self_report
CTX00011884,USR004548,SES00023457,2026-09-11T04:55:00,illness_self_report,temporary_unwell,self_report
CTX00011885,USR004549,SES00023458,2025-12-20T06:31:00,medication_change_self_report,self_reported_change,self_report
CTX00011886,USR004549,SES00023460,2026-04-03T21:15:00,workload,high,self_report
CTX00011887,USR004549,SES00023462,2026-05-07T07:57:00,stress,moderate,self_report
CTX00011888,USR004549,SES00023466,2026-08-30T13:24:00,lifestyle_change,routine_change,self_report
CTX00011889,USR004550,SES00023468,2026-03-16T06:09:00,stress,low,self_report
CTX00011890,USR004550,SES00023470,2026-03-25T11:19:00,workload,high,self_report
CTX00011891,USR004551,SES00023474,2026-02-26T08:24:00,workload,high,self_report
CTX00011892,USR004551,SES00023479,2026-09-12T22:53:00,workload,normal,self_report
CTX00011893,USR004552,SES00023484,2026-04-03T00:35:00,lifestyle_change,routine_change,self_report
CTX00011894,USR004552,SES00023486,2026-07-03T10:16:00,lifestyle_change,routine_change,self_report
CTX00011895,USR004552,SES00023488,2026-08-21T19:48:00,sleep,fair,self_report
CTX00011896,USR004554,SES00023489,2025-11-02T04:39:00,workload,high,self_report
CTX00011897,USR004554,SES00023490,2025-12-11T11:56:00,major_life_event,self_reported_event,self_report
CTX00011898,USR004554,SES00023491,2026-01-04T09:41:00,sleep,poor,self_report
CTX00011899,USR004554,SES00023493,2026-05-01T09:51:00,sleep,poor,self_report
CTX00011900,USR004554,SES00023494,2026-05-10T12:14:00,stress,low,self_report
CTX00011901,USR004554,SES00023496,2026-08-21T05:13:00,sleep,poor,self_report
CTX00011902,USR004555,SES00023498,2025-12-31T15:50:00,stress,high,self_report
CTX00011903,USR004555,SES00023499,2026-02-24T02:46:00,workload,high,self_report
CTX00011904,USR004555,SES00023502,2026-07-15T22:26:00,sleep,fair,self_report
CTX00011905,USR004555,SES00023503,2026-08-18T12:52:00,stress,moderate,self_report
CTX00011906,USR004558,SES00023504,2026-04-28T20:18:00,none,none,self_report
CTX00011907,USR004558,SES00023505,2026-05-26T02:07:00,sleep,poor,self_report
CTX00011908,USR004558,SES00023506,2026-06-11T21:39:00,sleep,good,self_report
CTX00011909,USR004558,SES00023507,2026-07-15T14:41:00,medication_change_self_report,self_reported_change,self_report
CTX00011910,USR004561,SES00023512,2025-11-24T15:42:00,stress,high,self_report
CTX00011911,USR004561,SES00023513,2025-12-16T22:03:00,sleep,good,self_report
CTX00011912,USR004561,SES00023515,2026-01-26T19:06:00,sleep,good,self_report
CTX00011913,USR004562,SES00023520,2026-01-24T05:51:00,sleep,poor,self_report
CTX00011914,USR004562,SES00023521,2026-02-01T05:31:00,workload,normal,self_report
CTX00011915,USR004562,SES00023522,2026-03-28T22:31:00,none,none,self_report
CTX00011916,USR004562,SES00023524,2026-05-11T23:35:00,workload,high,self_report
CTX00011917,USR004562,SES00023525,2026-08-01T19:04:00,travel,recent_travel,self_report
CTX00011918,USR004562,SES00023526,2026-08-18T11:25:00,medication_change_self_report,self_reported_change,self_report
CTX00011919,USR004563,SES00023528,2025-11-19T13:27:00,travel,recent_travel,self_report
CTX00011920,USR004563,SES00023530,2025-12-15T04:55:00,workload,normal,self_report
CTX00011921,USR004563,SES00023534,2026-04-24T20:34:00,travel,recent_travel,self_report
CTX00011922,USR004564,SES00023538,2026-04-19T04:58:00,stress,low,self_report
CTX00011923,USR004564,SES00023540,2026-06-09T16:25:00,illness_self_report,temporary_unwell,self_report
CTX00011924,USR004564,SES00023543,2026-08-14T12:50:00,sleep,poor,self_report
CTX00011925,USR004564,SES00023544,2026-09-06T01:59:00,workload,normal,self_report
CTX00011926,USR004565,SES00023545,2025-12-27T04:35:00,workload,high,self_report
CTX00011927,USR004565,SES00023546,2026-01-12T10:05:00,workload,normal,self_report
CTX00011928,USR004565,SES00023547,2026-02-27T19:41:00,lifestyle_change,routine_change,self_report
CTX00011929,USR004565,SES00023548,2026-05-13T23:19:00,none,none,self_report
CTX00011930,USR004565,SES00023552,2026-09-09T04:26:00,none,none,self_report
CTX00011931,USR004566,SES00023553,2026-03-07T00:12:00,medication_change_self_report,self_reported_change,self_report
CTX00011932,USR004566,SES00023555,2026-05-05T09:50:00,stress,high,self_report
CTX00011933,USR004566,SES00023558,2026-07-01T18:02:00,none,none,self_report
CTX00011934,USR004566,SES00023560,2026-07-27T17:47:00,workload,high,self_report
CTX00011935,USR004567,SES00023561,2025-12-04T21:20:00,sleep,poor,self_report
CTX00011936,USR004567,SES00023562,2026-01-04T10:36:00,medication_change_self_report,self_reported_change,self_report
CTX00011937,USR004567,SES00023564,2026-02-05T09:25:00,none,none,self_report
CTX00011938,USR004567,SES00023565,2026-02-28T01:57:00,workload,high,self_report
CTX00011939,USR004567,SES00023566,2026-03-13T06:05:00,stress,low,self_report
CTX00011940,USR004568,SES00023570,2026-04-05T22:00:00,stress,moderate,self_report
CTX00011941,USR004569,SES00023577,2026-04-08T10:28:00,stress,moderate,self_report
CTX00011942,USR004570,SES00023579,2026-04-24T07:18:00,medication_change_self_report,self_reported_change,self_report
CTX00011943,USR004570,SES00023581,2026-07-06T23:08:00,sleep,good,self_report
CTX00011944,USR004572,SES00023589,2026-08-16T14:34:00,illness_self_report,temporary_unwell,self_report
CTX00011945,USR004573,SES00023590,2026-05-18T14:31:00,workload,high,self_report
CTX00011946,USR004573,SES00023594,2026-08-05T22:01:00,travel,recent_travel,self_report
CTX00011947,USR004574,SES00023596,2025-10-23T17:19:00,workload,normal,self_report
CTX00011948,USR004574,SES00023598,2026-03-11T05:14:00,sleep,fair,self_report
CTX00011949,USR004574,SES00023599,2026-04-04T03:41:00,workload,high,self_report
CTX00011950,USR004574,SES00023600,2026-07-23T12:48:00,major_life_event,self_reported_event,self_report
CTX00011951,USR004574,SES00023601,2026-07-30T14:37:00,travel,recent_travel,self_report
CTX00011952,USR004574,SES00023603,2026-09-04T12:27:00,medication_change_self_report,self_reported_change,self_report
CTX00011953,USR004575,SES00023608,2026-09-12T11:34:00,workload,normal,self_report
CTX00011954,USR004578,SES00023615,2025-12-10T10:20:00,sleep,poor,self_report
CTX00011955,USR004578,SES00023618,2026-04-30T07:54:00,stress,moderate,self_report
CTX00011956,USR004579,SES00023621,2026-04-09T23:30:00,none,none,self_report
CTX00011957,USR004579,SES00023622,2026-05-13T15:40:00,workload,normal,self_report
CTX00011958,USR004579,SES00023623,2026-07-14T14:33:00,major_life_event,self_reported_event,self_report
CTX00011959,USR004579,SES00023624,2026-08-03T06:01:00,sleep,fair,self_report
CTX00011960,USR004580,SES00023625,2025-11-25T01:04:00,workload,normal,self_report
CTX00011961,USR004580,SES00023627,2026-03-21T01:55:00,illness_self_report,temporary_unwell,self_report
CTX00011962,USR004580,SES00023628,2026-07-22T20:18:00,stress,moderate,self_report
CTX00011963,USR004580,SES00023629,2026-08-07T05:20:00,none,none,self_report
CTX00011964,USR004580,SES00023630,2026-09-01T13:31:00,workload,normal,self_report
CTX00011965,USR004581,SES00023631,2026-01-09T21:11:00,travel,recent_travel,self_report
CTX00011966,USR004581,SES00023633,2026-04-04T12:56:00,stress,high,self_report
CTX00011967,USR004581,SES00023634,2026-04-20T05:15:00,workload,normal,self_report
CTX00011968,USR004581,SES00023636,2026-09-03T02:22:00,sleep,fair,self_report
CTX00011969,USR004582,SES00023638,2026-03-07T02:23:00,sleep,good,self_report
CTX00011970,USR004582,SES00023642,2026-07-31T20:35:00,none,none,self_report
CTX00011971,USR004582,SES00023643,2026-08-06T08:05:00,workload,normal,self_report
CTX00011972,USR004583,SES00023646,2026-07-27T20:57:00,stress,moderate,self_report
CTX00011973,USR004583,SES00023647,2026-08-15T06:44:00,major_life_event,self_reported_event,self_report
CTX00011974,USR004583,SES00023649,2026-09-12T08:51:00,lifestyle_change,routine_change,self_report
CTX00011975,USR004584,SES00023650,2025-11-12T13:25:00,sleep,poor,self_report
CTX00011976,USR004584,SES00023652,2025-12-10T14:00:00,stress,low,self_report
CTX00011977,USR004584,SES00023654,2026-06-12T00:33:00,lifestyle_change,routine_change,self_report
CTX00011978,USR004584,SES00023655,2026-06-21T20:35:00,workload,high,self_report
CTX00011979,USR004585,SES00023656,2025-10-24T07:42:00,stress,high,self_report
CTX00011980,USR004585,SES00023658,2025-12-01T13:55:00,sleep,good,self_report
CTX00011981,USR004585,SES00023659,2026-01-28T23:27:00,workload,normal,self_report
CTX00011982,USR004585,SES00023660,2026-03-12T01:58:00,stress,low,self_report
CTX00011983,USR004585,SES00023662,2026-08-02T15:48:00,sleep,poor,self_report
CTX00011984,USR004586,SES00023664,2026-01-12T03:16:00,stress,high,self_report
CTX00011985,USR004586,SES00023665,2026-02-17T10:55:00,stress,low,self_report
CTX00011986,USR004587,SES00023669,2026-02-04T08:04:00,workload,high,self_report
CTX00011987,USR004587,SES00023670,2026-06-27T03:06:00,none,none,self_report
CTX00011988,USR004587,SES00023672,2026-08-12T15:11:00,illness_self_report,temporary_unwell,self_report
CTX00011989,USR004588,SES00023674,2026-03-13T08:25:00,none,none,self_report
