recommendation_id,insight_id,user_id,product_code,recommendation_type,recommendation_text,priority,created_at
REC00002993,INS00002993,USR004456,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-08-29T06:00:20
REC00002994,INS00002994,USR004456,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-08-10T02:00:20
REC00002995,INS00002995,USR004458,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-09-02T08:00:20
REC00002996,INS00002996,USR004460,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-04-06T23:00:20
REC00002997,INS00002997,USR004461,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-04-10T22:00:20
REC00002998,INS00002998,USR004462,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-18T23:00:20
REC00002999,INS00002999,USR004464,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-12T22:00:20
REC00003000,INS00003000,USR004466,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-07-11T10:00:20
REC00003001,INS00003001,USR004467,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-05-11T02:00:20
REC00003002,INS00003002,USR004468,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-04-29T09:00:20
REC00003003,INS00003003,USR004470,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,medium,2026-07-24T08:00:20
REC00003004,INS00003004,USR004471,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-07-16T13:00:20
REC00003005,INS00003005,USR004472,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-14T12:00:20
REC00003006,INS00003006,USR004473,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-22T05:00:20
REC00003007,INS00003007,USR004475,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-06-18T00:00:20
REC00003008,INS00003008,USR004477,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,low,2026-08-23T07:00:20
REC00003009,INS00003009,USR004478,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-06-28T07:00:20
REC00003010,INS00003010,USR004479,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-08-25T13:00:20
REC00003011,INS00003011,USR004480,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-01-12T21:00:20
REC00003012,INS00003012,USR004481,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-08-12T07:00:20
REC00003013,INS00003013,USR004482,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-07-24T17:00:20
REC00003014,INS00003014,USR004483,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-02-25T15:00:20
REC00003015,INS00003015,USR004484,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-29T08:00:20
REC00003016,INS00003016,USR004485,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-09-14T12:00:20
REC00003017,INS00003017,USR004487,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-01T12:00:20
REC00003018,INS00003018,USR004489,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-02-08T10:00:20
REC00003019,INS00003019,USR004491,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-07-25T14:00:20
REC00003020,INS00003020,USR004492,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-06-29T04:00:20
REC00003021,INS00003021,USR004493,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-06-27T11:00:20
REC00003022,INS00003022,USR004495,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-03-07T11:00:20
REC00003023,INS00003023,USR004496,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-06-11T22:00:20
REC00003024,INS00003024,USR004499,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-07-15T12:00:20
REC00003025,INS00003025,USR004500,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-05T14:00:20
REC00003026,INS00003026,USR004503,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-06-25T10:00:20
REC00003027,INS00003027,USR004506,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-20T11:00:20
REC00003028,INS00003028,USR004508,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2025-12-30T00:00:20
REC00003029,INS00003029,USR004509,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-05-14T18:00:20
REC00003030,INS00003030,USR004511,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-08-22T10:00:20
REC00003031,INS00003031,USR004514,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-03-09T17:00:20
REC00003032,INS00003032,USR004515,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-06-23T16:00:20
REC00003033,INS00003033,USR004516,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-02-27T19:00:20
REC00003034,INS00003034,USR004520,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-09-12T17:00:20
REC00003035,INS00003035,USR004523,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-08-07T08:00:20
REC00003036,INS00003036,USR004524,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-07-21T10:00:20
REC00003037,INS00003037,USR004526,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-03-23T02:00:20
REC00003038,INS00003038,USR004528,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-06-07T21:00:20
REC00003039,INS00003039,USR004528,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-08-07T04:00:20
REC00003040,INS00003040,USR004530,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-15T04:00:20
REC00003041,INS00003041,USR004531,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-08-07T08:00:20
REC00003042,INS00003042,USR004536,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-05-08T12:00:20
REC00003043,INS00003043,USR004537,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-08-11T23:00:20
REC00003044,INS00003044,USR004538,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-09-14T12:00:20
REC00003045,INS00003045,USR004540,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-02-12T19:00:20
REC00003046,INS00003046,USR004541,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-06-03T14:00:20
REC00003047,INS00003047,USR004542,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-08-27T04:00:20
REC00003048,INS00003048,USR004542,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-07-08T05:00:20
REC00003049,INS00003049,USR004543,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-19T02:00:20
REC00003050,INS00003050,USR004544,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-08-21T15:00:20
REC00003051,INS00003051,USR004545,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,low,2026-05-26T08:00:20
REC00003052,INS00003052,USR004546,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-07-03T05:00:20
REC00003053,INS00003053,USR004548,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-14T12:00:20
REC00003054,INS00003054,USR004549,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-05-15T19:00:20
REC00003055,INS00003055,USR004555,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-20T04:00:20
REC00003056,INS00003056,USR004555,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-04-05T18:00:20
REC00003057,INS00003057,USR004556,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-03-07T00:00:20
REC00003058,INS00003058,USR004557,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-07-24T07:00:20
REC00003059,INS00003059,USR004562,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-08-20T06:00:20
REC00003060,INS00003060,USR004563,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-28T16:00:20
REC00003061,INS00003061,USR004564,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-14T12:00:20
REC00003062,INS00003062,USR004566,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-09-03T02:00:20
REC00003063,INS00003063,USR004567,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-05-26T01:00:20
REC00003064,INS00003064,USR004568,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-06-16T05:00:20
REC00003065,INS00003065,USR004569,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-29T05:00:20
REC00003066,INS00003066,USR004570,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-09-10T04:00:20
REC00003067,INS00003067,USR004572,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,medium,2026-07-04T12:00:20
REC00003068,INS00003068,USR004575,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-08-31T16:00:20
REC00003069,INS00003069,USR004576,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-07-08T04:00:20
REC00003070,INS00003070,USR004577,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-08-31T22:00:20
REC00003071,INS00003071,USR004577,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-03-21T03:00:20
REC00003072,INS00003072,USR004579,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-09-14T12:00:20
REC00003073,INS00003073,USR004580,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-08-13T02:00:20
REC00003074,INS00003074,USR004581,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-05-03T00:00:20
REC00003075,INS00003075,USR004582,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-06-22T21:00:20
REC00003076,INS00003076,USR004584,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-03-24T00:00:20
REC00003077,INS00003077,USR004587,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-08-27T00:00:20
REC00003078,INS00003078,USR004589,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-06T07:00:20
REC00003079,INS00003079,USR004590,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-07-08T11:00:20
REC00003080,INS00003080,USR004591,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-09-14T12:00:20
REC00003081,INS00003081,USR004592,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-09-07T09:00:20
REC00003082,INS00003082,USR004592,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-06-23T14:00:20
REC00003083,INS00003083,USR004594,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-03-25T21:00:20
REC00003084,INS00003084,USR004596,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-06T01:00:20
REC00003085,INS00003085,USR004597,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-09-09T04:00:20
REC00003086,INS00003086,USR004600,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-19T18:00:20
REC00003087,INS00003087,USR004600,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-04-17T13:00:20
REC00003088,INS00003088,USR004603,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-08-31T13:00:20
REC00003089,INS00003089,USR004606,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-07-31T01:00:20
REC00003090,INS00003090,USR004607,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-02-13T18:00:20
REC00003091,INS00003091,USR004608,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-07-18T03:00:20
REC00003092,INS00003092,USR004610,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-09-14T12:00:20
REC00003093,INS00003093,USR004611,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,medium,2026-08-01T06:00:20
REC00003094,INS00003094,USR004612,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-01T15:00:20
REC00003095,INS00003095,USR004615,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,low,2026-09-05T14:00:20
REC00003096,INS00003096,USR004616,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-06-17T14:00:20
REC00003097,INS00003097,USR004616,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-07-02T21:00:20
REC00003098,INS00003098,USR004617,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-02-08T06:00:20
REC00003099,INS00003099,USR004618,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-07-26T05:00:20
REC00003100,INS00003100,USR004620,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-03T11:00:20
REC00003101,INS00003101,USR004622,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-22T01:00:20
REC00003102,INS00003102,USR004623,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-06-15T19:00:20
REC00003103,INS00003103,USR004624,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-24T05:00:20
REC00003104,INS00003104,USR004625,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,low,2026-06-05T13:00:20
REC00003105,INS00003105,USR004627,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,medium,2026-05-30T09:00:20
REC00003106,INS00003106,USR004630,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-01-23T03:00:20
